customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,tenure-rounded,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,avg_mon_charges,avg_rounded,Contract_type,Phone_service,Internet_service
0576-WNXXC,Male,1,Yes,No,2,2,0,Electronic check,95.55,2510.2,Yes,26.27106227,26.27,FALSE,TRUE,TRUE,TRUE,TRUE,1,2018-06-30,95.55,95.60,Month-to-Month,Two or More Lines,Fiber Optic
0577-WHMEV,Female,0,Yes,No,2,2,0,Electronic check,90.7,1374.9,No,15.15876516,15.16,TRUE,FALSE,TRUE,TRUE,TRUE,1,2019-05-31,90.69,90.70,Month-to-Month,Two or More Lines,Fiber Optic
0578-SKVMF,Female,0,Yes,Yes,1,2,0,Electronic check,83.3,1845.9,Yes,22.15966387,22.16,TRUE,TRUE,TRUE,TRUE,TRUE,3,2018-10-31,83.30,83.30,Month-to-Month,One Line,Fiber Optic
0580-PIQHM,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),101.6,3930.55,No,38.68651575,38.69,TRUE,FALSE,TRUE,TRUE,TRUE,3,2017-06-30,101.59,101.60,1 Year,Two or More Lines,Fiber Optic
0581-BXBUB,Female,1,No,No,1,2,0,Electronic check,72.75,317.75,No,4.367697595,4.37,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-04-30,72.71,72.70,Month-to-Month,One Line,Fiber Optic
0581-MDMPW,Female,0,No,No,2,2,0,Credit card (automatic),88.95,2072.75,No,23.30241709,23.3,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-09-30,88.96,89.00,Month-to-Month,Two or More Lines,Fiber Optic
0582-AVCLN,Female,0,No,No,1,0,2,Mailed check,20.3,743.05,No,36.60344828,36.6,TRUE,FALSE,TRUE,FALSE,TRUE,0,2017-08-31,20.30,20.30,2 Year,One Line,No Internet Service
0584-BJQGZ,Female,0,No,No,2,1,0,Bank transfer (automatic),78.35,1837.9,No,23.45756222,23.46,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-09-30,78.34,78.30,Month-to-Month,Two or More Lines,DSL
0585-EGDDA,Male,0,Yes,No,1,2,0,Electronic check,80,3168.75,No,39.609375,39.61,FALSE,FALSE,TRUE,TRUE,TRUE,1,2017-05-31,80.00,80.00,Month-to-Month,One Line,Fiber Optic
0587-DMGBH,Female,0,No,No,1,1,0,Electronic check,49.85,365.55,Yes,7.332998997,7.33,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-01-31,49.87,49.90,Month-to-Month,One Line,DSL
0594-UFTUL,Male,0,Yes,Yes,1,0,0,Mailed check,19.85,252,No,12.69521411,12.7,FALSE,FALSE,TRUE,FALSE,TRUE,3,2019-08-31,19.84,19.80,Month-to-Month,One Line,No Internet Service
0595-ITUDF,Male,0,Yes,Yes,2,2,0,Electronic check,91.8,5960.5,No,64.9291939,64.93,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-04-30,91.80,91.80,Month-to-Month,Two or More Lines,Fiber Optic
0596-BQCEQ,Female,0,Yes,Yes,1,2,0,Electronic check,100.15,6283.3,Yes,62.73889166,62.74,TRUE,TRUE,TRUE,TRUE,TRUE,3,2015-06-30,100.15,100.10,Month-to-Month,One Line,Fiber Optic
0599-XNYDO,Female,0,Yes,No,1,2,0,Bank transfer (automatic),69.8,1540.35,No,22.06805158,22.07,TRUE,FALSE,TRUE,TRUE,FALSE,1,2018-10-31,69.79,69.80,Month-to-Month,One Line,Fiber Optic
0601-WZHJF,Male,0,Yes,No,0,1,0,Electronic check,46.35,667.7,Yes,14.40560949,14.41,FALSE,TRUE,FALSE,TRUE,FALSE,1,2019-06-30,46.34,46.30,Month-to-Month,No Phone Service,DSL
0602-DDUML,Female,0,No,No,1,1,2,Mailed check,69.75,3894.4,No,55.83369176,55.83,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-01-31,69.75,69.80,2 Year,One Line,DSL
0603-OLQDC,Male,0,No,Yes,1,1,0,Mailed check,69.85,837.5,No,11.98997853,11.99,FALSE,FALSE,TRUE,TRUE,TRUE,2,2019-09-30,69.85,69.80,Month-to-Month,One Line,DSL
0603-TPMIB,Female,0,Yes,Yes,2,0,2,Mailed check,25.45,1534.05,No,60.27701375,60.28,TRUE,FALSE,TRUE,FALSE,TRUE,3,2015-08-31,25.45,25.40,2 Year,Two or More Lines,No Internet Service
0604-THJFP,Female,0,Yes,Yes,1,1,2,Credit card (automatic),75.95,4542.35,No,59.80710994,59.81,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-09-30,75.95,75.90,2 Year,One Line,DSL
0607-DAAHE,Male,0,No,Yes,1,0,2,Bank transfer (automatic),19.75,1052.35,Yes,53.2835443,53.28,FALSE,TRUE,TRUE,FALSE,TRUE,2,2016-03-31,19.75,19.80,2 Year,One Line,No Internet Service
0607-MVMGC,Male,0,Yes,Yes,2,1,1,Credit card (automatic),78.75,3600.65,No,45.72253968,45.72,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-11-30,78.75,78.80,1 Year,Two or More Lines,DSL
0608-JDVEC,Male,0,Yes,No,1,0,2,Electronic check,19.8,1013.2,No,51.17171717,51.17,FALSE,FALSE,TRUE,FALSE,TRUE,1,2016-05-31,19.80,19.80,2 Year,One Line,No Internet Service
0611-DFXKO,Male,0,Yes,No,1,2,0,Mailed check,89,1820.45,Yes,20.45449438,20.45,FALSE,TRUE,TRUE,TRUE,FALSE,1,2018-12-31,89.02,89.00,Month-to-Month,One Line,Fiber Optic
0612-RTZZA,Female,1,No,No,0,1,0,Electronic check,25.25,25.25,Yes,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,0,2020-07-31,25.25,25.30,Month-to-Month,No Phone Service,DSL
0613-WUXUM,Female,0,Yes,Yes,1,0,2,Mailed check,19.2,1401.4,No,72.98958333,72.99,TRUE,FALSE,TRUE,FALSE,FALSE,3,2014-08-31,19.20,19.20,2 Year,One Line,No Internet Service
0616-ATFGB,Male,1,Yes,No,0,1,0,Electronic check,25.05,25.05,Yes,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,1,2020-07-31,25.05,25.10,Month-to-Month,No Phone Service,DSL
0617-AQNWT,Female,0,Yes,No,0,1,2,Electronic check,47.85,3147.5,Yes,65.7784744,65.78,TRUE,TRUE,FALSE,TRUE,FALSE,1,2015-03-31,47.85,47.80,2 Year,No Phone Service,DSL
0617-FHSGK,Male,0,No,Yes,2,2,0,Credit card (automatic),75.2,3678.3,Yes,48.91356383,48.91,FALSE,TRUE,TRUE,TRUE,TRUE,2,2016-08-31,75.21,75.20,Month-to-Month,Two or More Lines,Fiber Optic
0618-XWMSS,Male,0,No,Yes,1,2,0,Bank transfer (automatic),74.9,2068.55,Yes,27.61748999,27.62,FALSE,TRUE,TRUE,TRUE,TRUE,2,2018-05-31,74.89,74.90,Month-to-Month,One Line,Fiber Optic
0619-OLYUR,Male,0,Yes,No,2,2,2,Credit card (automatic),111.9,8071.05,No,72.12734584,72.13,FALSE,FALSE,TRUE,TRUE,TRUE,1,2014-08-31,111.90,111.90,2 Year,Two or More Lines,Fiber Optic
0620-DLSLK,Female,0,No,No,1,2,0,Mailed check,81.9,1028.9,No,12.56288156,12.56,TRUE,FALSE,TRUE,TRUE,TRUE,0,2019-08-31,81.92,81.90,Month-to-Month,One Line,Fiber Optic
0620-XEFWH,Male,0,Yes,Yes,1,0,0,Mailed check,18.85,84.2,No,4.466843501,4.47,FALSE,FALSE,TRUE,FALSE,TRUE,3,2020-04-30,18.84,18.80,Month-to-Month,One Line,No Internet Service
0621-CXBKL,Female,0,No,No,1,0,2,Mailed check,18.7,1005.7,No,53.78074866,53.78,TRUE,FALSE,TRUE,FALSE,TRUE,0,2016-03-31,18.70,18.70,2 Year,One Line,No Internet Service
0621-HJWXJ,Female,0,Yes,No,2,2,0,Bank transfer (automatic),81.55,5029.05,No,61.66830166,61.67,TRUE,FALSE,TRUE,TRUE,FALSE,1,2015-07-31,81.55,81.50,Month-to-Month,Two or More Lines,Fiber Optic
0621-JFHOL,Female,0,No,No,0,1,2,Mailed check,29.6,299.05,No,10.10304054,10.1,TRUE,FALSE,FALSE,TRUE,FALSE,0,2019-10-31,29.61,29.60,2 Year,No Phone Service,DSL
0621-TSSMU,Male,0,Yes,No,1,0,1,Credit card (automatic),19.95,1126.75,No,56.47869674,56.48,FALSE,FALSE,TRUE,FALSE,TRUE,1,2015-12-31,19.95,19.90,1 Year,One Line,No Internet Service
0621-TWIEM,Male,0,No,No,1,1,0,Electronic check,45.55,402.6,Yes,8.838638858,8.84,FALSE,TRUE,TRUE,TRUE,TRUE,0,2019-12-31,45.54,45.50,Month-to-Month,One Line,DSL
0623-EJQEG,Male,0,No,No,2,2,1,Electronic check,93.55,6069.25,No,64.87707108,64.88,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-04-30,93.55,93.50,1 Year,Two or More Lines,Fiber Optic
0623-GDISB,Female,0,No,No,1,1,0,Bank transfer (automatic),48.45,48.45,No,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,0,2020-07-31,48.45,48.50,Month-to-Month,One Line,DSL
0623-IIHUG,Female,1,No,No,0,1,0,Electronic check,41.9,840.1,Yes,20.05011933,20.05,TRUE,TRUE,FALSE,TRUE,FALSE,0,2018-12-31,41.90,41.90,Month-to-Month,No Phone Service,DSL
0625-AFOHS,Female,0,Yes,Yes,1,0,2,Mailed check,20.2,558.8,No,27.66336634,27.66,TRUE,FALSE,TRUE,FALSE,TRUE,3,2018-05-31,20.20,20.20,2 Year,One Line,No Internet Service
0626-QXNGV,Female,0,Yes,No,2,0,2,Credit card (automatic),24.15,1776.45,No,73.55900621,73.56,TRUE,FALSE,TRUE,FALSE,TRUE,1,2014-07-31,24.15,24.10,2 Year,Two or More Lines,No Internet Service
0628-CNQRM,Male,0,Yes,Yes,1,1,1,Bank transfer (automatic),67.5,1544.05,Yes,22.87481481,22.87,FALSE,TRUE,TRUE,TRUE,TRUE,3,2018-10-31,67.51,67.50,1 Year,One Line,DSL
0634-SZPQA,Female,0,No,No,2,2,0,Bank transfer (automatic),90.05,2169.8,Yes,24.0955025,24.1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2018-08-31,90.03,90.00,Month-to-Month,Two or More Lines,Fiber Optic
0635-WKOLD,Male,0,Yes,No,2,1,1,Credit card (automatic),70.75,2921.75,No,41.29681979,41.3,FALSE,FALSE,TRUE,TRUE,TRUE,1,2017-03-31,70.74,70.70,1 Year,Two or More Lines,DSL
0637-KVDLV,Male,0,No,No,2,2,0,Electronic check,76.5,162.45,Yes,2.123529412,2.12,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-06-30,76.63,76.60,Month-to-Month,Two or More Lines,Fiber Optic
0637-UBJRP,Male,0,Yes,Yes,1,2,0,Electronic check,84.05,1095.3,Yes,13.03152885,13.03,FALSE,TRUE,TRUE,TRUE,TRUE,3,2019-07-31,84.06,84.10,Month-to-Month,One Line,Fiber Optic
0637-YLETY,Female,0,No,No,2,2,0,Credit card (automatic),95.6,1555.65,Yes,16.27248954,16.27,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-04-30,95.61,95.60,Month-to-Month,Two or More Lines,Fiber Optic
0639-TSIQW,Female,0,No,No,2,2,0,Credit card (automatic),102.95,6886.25,Yes,66.88926663,66.89,TRUE,TRUE,TRUE,TRUE,TRUE,0,2015-02-28,102.95,102.90,Month-to-Month,Two or More Lines,Fiber Optic
0640-YJTPY,Male,0,Yes,Yes,1,0,2,Bank transfer (automatic),21,1493.75,No,71.13095238,71.13,FALSE,FALSE,TRUE,FALSE,TRUE,3,2014-09-30,21.00,21.00,2 Year,One Line,No Internet Service
0641-EVBOJ,Male,0,No,No,1,2,0,Mailed check,82.3,214.4,No,2.605103281,2.61,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-06-30,82.15,82.10,Month-to-Month,One Line,Fiber Optic
0643-OKLRP,Female,1,Yes,No,2,2,0,Electronic check,80.35,3825.85,Yes,47.61481021,47.61,TRUE,TRUE,TRUE,TRUE,TRUE,1,2016-09-30,80.36,80.40,Month-to-Month,Two or More Lines,Fiber Optic
0644-OQMDK,Male,1,No,No,1,2,0,Electronic check,70.65,293.85,No,4.159235669,4.16,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-04-30,70.64,70.60,Month-to-Month,One Line,Fiber Optic
0650-BWOZN,Female,1,No,No,1,2,0,Electronic check,73.55,1359.45,No,18.48334466,18.48,TRUE,FALSE,TRUE,TRUE,TRUE,0,2019-02-28,73.56,73.60,Month-to-Month,One Line,Fiber Optic
0654-HMSHN,Male,0,Yes,Yes,2,2,0,Electronic check,104.4,2157.95,Yes,20.67001916,20.67,FALSE,TRUE,TRUE,TRUE,TRUE,3,2018-12-31,104.40,104.40,Month-to-Month,Two or More Lines,Fiber Optic
0654-PQKDW,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),70.75,4263.45,No,60.26077739,60.26,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-08-31,70.75,70.80,1 Year,One Line,DSL
0655-RBDUG,Male,0,No,No,2,2,0,Bank transfer (automatic),98.05,713,Yes,7.271800102,7.27,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-01-31,98.07,98.10,Month-to-Month,Two or More Lines,Fiber Optic
0655-YDGFJ,Male,0,No,No,1,1,0,Bank transfer (automatic),48.95,1323.7,No,27.04187947,27.04,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-05-31,48.95,49.00,Month-to-Month,One Line,DSL
0657-DOGUM,Female,0,Yes,No,2,1,1,Bank transfer (automatic),60.6,2985.25,No,49.26155116,49.26,TRUE,FALSE,TRUE,TRUE,TRUE,1,2016-07-31,60.60,60.60,1 Year,Two or More Lines,DSL
0661-KBKPA,Male,0,Yes,Yes,2,1,1,Mailed check,78.75,3942.45,No,50.06285714,50.06,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-06-30,78.75,78.80,1 Year,Two or More Lines,DSL
0661-KQHNK,Female,0,Yes,Yes,1,0,1,Credit card (automatic),19,105.5,No,5.552631579,5.55,TRUE,FALSE,TRUE,FALSE,TRUE,3,2020-03-31,19.01,19.00,1 Year,One Line,No Internet Service
0661-WCQNQ,Male,0,Yes,No,1,1,1,Credit card (automatic),56.25,1292.2,No,22.97244444,22.97,FALSE,FALSE,TRUE,TRUE,FALSE,1,2018-10-31,56.26,56.30,1 Year,One Line,DSL
0661-XEYAN,Female,1,No,No,0,1,0,Mailed check,25.8,25.8,Yes,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,0,2020-07-31,25.80,25.80,Month-to-Month,No Phone Service,DSL
0665-XHDJU,Male,0,Yes,No,2,2,2,Electronic check,99.4,7285.7,No,73.29678068,73.3,FALSE,FALSE,TRUE,TRUE,TRUE,1,2014-07-31,99.40,99.40,2 Year,Two or More Lines,Fiber Optic
0666-UXTJO,Male,1,Yes,No,1,2,0,Credit card (automatic),85.2,2874.45,No,33.73767606,33.74,FALSE,FALSE,TRUE,TRUE,TRUE,1,2017-11-30,85.19,85.20,Month-to-Month,One Line,Fiber Optic
0667-NSRGI,Female,0,Yes,No,2,1,1,Mailed check,69.55,3435.6,No,49.39755572,49.4,TRUE,FALSE,TRUE,TRUE,FALSE,1,2016-07-31,69.55,69.50,1 Year,Two or More Lines,DSL
0668-OGMHD,Female,0,Yes,No,0,1,0,Electronic check,28.5,629.35,No,22.08245614,22.08,TRUE,FALSE,FALSE,TRUE,FALSE,1,2018-10-31,28.50,28.50,Month-to-Month,No Phone Service,DSL
0670-ANMUU,Male,0,No,No,2,2,1,Credit card (automatic),97.65,6687.85,No,68.48796723,68.49,FALSE,FALSE,TRUE,TRUE,TRUE,0,2014-12-31,97.65,97.60,1 Year,Two or More Lines,Fiber Optic
0670-KDOMA,Female,0,No,No,1,0,0,Mailed check,20.25,20.25,No,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,0,2020-07-31,20.25,20.30,Month-to-Month,One Line,No Internet Service
0673-IGUQO,Male,0,No,No,1,0,0,Mailed check,20.45,20.45,No,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,0,2020-07-31,20.45,20.50,Month-to-Month,One Line,No Internet Service
0674-DGMAQ,Male,1,Yes,No,2,2,0,Electronic check,93.5,2970.8,No,31.77326203,31.77,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-01-31,93.51,93.50,Month-to-Month,Two or More Lines,Fiber Optic
0674-EYYZV,Female,0,No,No,1,1,0,Electronic check,54.65,54.65,No,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-07-31,54.65,54.70,Month-to-Month,One Line,DSL
0674-GCDXG,Male,0,No,No,2,1,2,Bank transfer (automatic),71.9,4479.2,No,62.29763561,62.3,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-06-30,71.90,71.90,2 Year,Two or More Lines,DSL
0675-NCDYU,Female,0,Yes,Yes,2,2,2,Credit card (automatic),116.4,8543.25,No,73.39561856,73.4,TRUE,FALSE,TRUE,TRUE,TRUE,3,2014-07-31,116.39,116.40,2 Year,Two or More Lines,Fiber Optic
0678-RLHVP,Female,0,No,No,2,2,2,Electronic check,105.55,5682.25,No,53.83467551,53.83,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-03-31,105.56,105.60,2 Year,Two or More Lines,Fiber Optic
0679-IDSTG,Female,1,Yes,Yes,1,2,0,Electronic check,69.25,69.25,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,3,2020-07-31,69.25,69.30,Month-to-Month,One Line,Fiber Optic
0679-TDGAK,Male,0,Yes,Yes,1,1,1,Electronic check,75.5,4025.6,No,53.3192053,53.32,FALSE,FALSE,TRUE,TRUE,TRUE,3,2016-03-31,75.50,75.50,1 Year,One Line,DSL
0680-DFNNY,Male,0,Yes,No,2,2,0,Electronic check,101.1,1504.05,Yes,14.8768546,14.88,FALSE,TRUE,TRUE,TRUE,TRUE,1,2019-06-30,101.08,101.10,Month-to-Month,Two or More Lines,Fiber Optic
0682-USIXD,Female,0,Yes,No,1,2,0,Electronic check,86.05,1818.9,No,21.13771063,21.14,TRUE,FALSE,TRUE,TRUE,TRUE,1,2018-11-30,86.04,86.00,Month-to-Month,One Line,Fiber Optic
0684-AOSIH,Male,0,Yes,No,1,2,0,Electronic check,95,95,Yes,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,2020-07-31,95.00,95.00,Month-to-Month,One Line,Fiber Optic
0685-MLYYM,Female,1,No,No,1,2,0,Electronic check,70.75,154.85,Yes,2.18869258,2.19,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-06-30,70.71,70.70,Month-to-Month,One Line,Fiber Optic
0687-ZVTHB,Male,0,Yes,Yes,2,1,1,Credit card (automatic),72.45,4653.85,Yes,64.23533471,64.24,FALSE,TRUE,TRUE,TRUE,TRUE,3,2015-04-30,72.44,72.40,1 Year,Two or More Lines,DSL
0689-DSXGL,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),85.8,4433.3,No,51.67016317,51.67,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-05-31,85.80,85.80,Month-to-Month,One Line,Fiber Optic
0689-NKYLF,Male,0,No,No,1,2,0,Electronic check,83.2,1060.6,Yes,12.74759615,12.75,FALSE,TRUE,TRUE,TRUE,TRUE,0,2019-08-31,83.18,83.20,Month-to-Month,One Line,Fiber Optic
0690-SRQID,Male,0,No,No,1,0,0,Mailed check,19.65,67.55,No,3.437659033,3.44,FALSE,FALSE,TRUE,FALSE,TRUE,0,2020-05-31,19.64,19.60,Month-to-Month,One Line,No Internet Service
0691-IFBQW,Female,1,No,No,2,2,1,Electronic check,110,4874.8,Yes,44.31636364,44.32,TRUE,TRUE,TRUE,TRUE,TRUE,0,2016-12-31,109.99,110.00,1 Year,Two or More Lines,Fiber Optic
0691-JVSYA,Female,0,Yes,No,1,2,1,Bank transfer (automatic),94.85,5000.2,Yes,52.71692145,52.72,TRUE,TRUE,TRUE,TRUE,TRUE,1,2016-04-30,94.84,94.80,1 Year,One Line,Fiber Optic
0691-NIKRI,Female,0,No,No,2,2,1,Credit card (automatic),105.95,4335.2,No,40.91741387,40.92,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-04-30,105.94,105.90,1 Year,Two or More Lines,Fiber Optic
0696-UKTOX,Male,0,No,Yes,1,1,0,Electronic check,54.15,1312.45,No,24.23730379,24.24,FALSE,FALSE,TRUE,TRUE,TRUE,2,2018-08-31,54.14,54.10,Month-to-Month,One Line,DSL
0697-ZMSWS,Male,0,No,No,2,2,0,Electronic check,85.65,338.9,Yes,3.956800934,3.96,FALSE,TRUE,TRUE,TRUE,FALSE,0,2020-05-31,85.58,85.60,Month-to-Month,Two or More Lines,Fiber Optic
0699-NDKJM,Female,0,Yes,No,0,1,0,Bank transfer (automatic),58.75,3437.45,No,58.50978723,58.51,TRUE,FALSE,FALSE,TRUE,FALSE,1,2015-10-31,58.75,58.70,Month-to-Month,No Phone Service,DSL
0701-RFGFI,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),95.4,4613.95,No,48.36425577,48.36,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-08-31,95.41,95.40,Month-to-Month,Two or More Lines,Fiber Optic
0701-TJSEF,Male,0,No,No,1,1,0,Bank transfer (automatic),68.25,576.95,No,8.453479853,8.45,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-12-31,68.28,68.30,Month-to-Month,One Line,DSL
0702-PGIBZ,Male,0,No,Yes,2,2,0,Electronic check,101.7,364.55,Yes,3.584562439,3.58,FALSE,TRUE,TRUE,TRUE,TRUE,2,2020-05-31,101.83,101.80,Month-to-Month,Two or More Lines,Fiber Optic
0704-VCUMB,Female,0,Yes,No,1,0,2,Credit card (automatic),20.25,1278.8,No,63.15061728,63.15,TRUE,FALSE,TRUE,FALSE,TRUE,1,2015-05-31,20.25,20.30,2 Year,One Line,No Internet Service
0707-HOVVN,Female,1,No,No,2,1,2,Bank transfer (automatic),75.5,5212.65,No,69.04172185,69.04,TRUE,FALSE,TRUE,TRUE,TRUE,0,2014-11-30,75.50,75.50,2 Year,Two or More Lines,DSL
0708-LGSMF,Male,0,Yes,No,2,1,0,Electronic check,65.85,902.25,No,13.70159453,13.7,FALSE,FALSE,TRUE,TRUE,TRUE,1,2019-07-31,65.86,65.90,Month-to-Month,Two or More Lines,DSL
0708-SJDIS,Female,0,No,No,2,1,0,Mailed check,65,2157.5,No,33.19230769,33.19,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-11-30,65.00,65.00,Month-to-Month,Two or More Lines,DSL
0709-TVGUR,Female,1,No,No,2,2,0,Electronic check,74.55,622.9,Yes,8.35546613,8.36,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-12-31,74.51,74.50,Month-to-Month,Two or More Lines,Fiber Optic
0716-BQNDX,Male,1,No,No,2,2,2,Electronic check,93.75,5625.55,No,60.00586667,60.01,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-08-31,93.74,93.70,2 Year,Two or More Lines,Fiber Optic
0719-SYFRB,Female,0,No,No,2,1,0,Mailed check,61.65,713.75,Yes,11.57745337,11.58,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-09-30,61.64,61.60,Month-to-Month,Two or More Lines,DSL
0722-SVSFK,Female,0,No,No,1,2,0,Electronic check,100.4,715,No,7.121513944,7.12,TRUE,FALSE,TRUE,TRUE,TRUE,0,2020-01-31,100.42,100.40,Month-to-Month,One Line,Fiber Optic
0722-TROQR,Female,1,No,No,2,2,0,Electronic check,74.9,321.75,Yes,4.295727637,4.3,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-04-30,74.83,74.80,Month-to-Month,Two or More Lines,Fiber Optic
0723-DRCLG,Female,1,Yes,No,2,2,0,Electronic check,74.45,74.45,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,2020-07-31,74.45,74.50,Month-to-Month,Two or More Lines,Fiber Optic
0723-FDLAY,Male,0,No,No,2,1,1,Bank transfer (automatic),85.25,3704.15,No,43.45043988,43.45,FALSE,FALSE,TRUE,TRUE,FALSE,0,2017-01-31,85.25,85.30,1 Year,Two or More Lines,DSL
0723-VSOBE,Female,1,No,No,0,1,1,Electronic check,34.2,1596.6,No,46.68421053,46.68,TRUE,FALSE,FALSE,TRUE,FALSE,0,2016-10-31,34.20,34.20,1 Year,No Phone Service,DSL
0725-CXOTM,Female,0,No,No,2,1,1,Credit card (automatic),89.65,3348.1,No,37.3463469,37.35,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-07-31,89.64,89.60,1 Year,Two or More Lines,DSL
0727-BMPLR,Female,1,No,No,2,2,1,Electronic check,100,5509.3,Yes,55.093,55.09,TRUE,TRUE,TRUE,TRUE,TRUE,0,2016-01-31,100.01,100.00,1 Year,Two or More Lines,Fiber Optic
0727-BNRLG,Male,0,No,No,2,2,2,Credit card (automatic),97.65,6743.55,No,69.05837174,69.06,FALSE,FALSE,TRUE,TRUE,TRUE,0,2014-11-30,97.65,97.60,2 Year,Two or More Lines,Fiber Optic
0727-IWKVK,Male,0,Yes,No,1,2,0,Electronic check,79.9,741.7,Yes,9.282853567,9.28,FALSE,TRUE,TRUE,TRUE,TRUE,1,2019-11-30,79.92,79.90,Month-to-Month,One Line,Fiber Optic
0730-BGQGF,Male,0,Yes,Yes,2,1,2,Credit card (automatic),90.3,6287.3,No,69.62679956,69.63,FALSE,FALSE,TRUE,TRUE,TRUE,3,2014-11-30,90.30,90.30,2 Year,Two or More Lines,DSL
0730-KOAVE,Male,0,No,No,2,2,0,Credit card (automatic),94.3,2679.7,No,28.41675504,28.42,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-04-30,94.29,94.30,Month-to-Month,Two or More Lines,Fiber Optic
0731-EBJQB,Female,0,Yes,Yes,1,0,1,Electronic check,20.4,1090.65,No,53.46323529,53.46,TRUE,FALSE,TRUE,FALSE,TRUE,3,2016-03-31,20.40,20.40,1 Year,One Line,No Internet Service
0732-OCQOC,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),25.05,1270.25,No,50.70858283,50.71,TRUE,FALSE,TRUE,FALSE,TRUE,3,2016-06-30,25.05,25.00,2 Year,Two or More Lines,No Internet Service
0733-VUNUW,Male,0,No,No,2,1,0,Bank transfer (automatic),55.65,1400.55,Yes,25.1671159,25.17,FALSE,TRUE,TRUE,TRUE,TRUE,0,2018-07-31,55.64,55.60,Month-to-Month,Two or More Lines,DSL
0734-OXWBT,Male,0,No,Yes,1,1,0,Mailed check,70.7,225.65,No,3.19165488,3.19,FALSE,FALSE,TRUE,TRUE,FALSE,2,2020-05-31,70.74,70.70,Month-to-Month,One Line,DSL
0739-UUAJR,Female,0,Yes,Yes,0,1,2,Credit card (automatic),53.8,3952.45,No,73.46561338,73.47,TRUE,FALSE,FALSE,TRUE,FALSE,3,2014-07-31,53.80,53.80,2 Year,No Phone Service,DSL
0742-LAFQK,Male,0,Yes,No,2,2,2,Electronic check,99.15,7422.1,No,74.85728694,74.86,FALSE,FALSE,TRUE,TRUE,TRUE,1,2014-06-30,99.15,99.10,2 Year,Two or More Lines,Fiber Optic
0742-MOABM,Male,0,Yes,No,1,1,0,Mailed check,50.05,179.35,Yes,3.583416583,3.58,FALSE,TRUE,TRUE,TRUE,TRUE,1,2020-05-31,50.10,50.10,Month-to-Month,One Line,DSL
0742-NXBGR,Female,0,No,No,1,2,0,Electronic check,82.3,82.3,Yes,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2020-07-31,82.30,82.30,Month-to-Month,One Line,Fiber Optic
